,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
24,0.5,0.4823661148548126,0.60317462682724,0.5643564462661743,0.5831202268600464,0.8370000123977661,default,en-cs,test,89,supervised,train_multilingual_auth_data_all
25,0.36999999999999994,0.45657533407211304,0.6455026268959045,0.5062240958213806,0.5674418807029724,0.8140000104904175,best,en-cs,test,89,supervised,train_multilingual_auth_data_all
26,0.1,0.4420533776283264,0.761904776096344,0.4350453317165375,0.5538461804389954,0.7680000066757202,extreme,en-cs,test,89,supervised,train_multilingual_auth_data_all
27,0.5,0.47834211587905884,0.5661375522613525,0.5846994519233704,0.5752688050270081,0.8420000076293945,default,en-cs,test,107,supervised,train_multilingual_auth_data_all
28,0.34,0.4604019522666931,0.6084656119346619,0.5324074029922485,0.5679012537002563,0.824999988079071,best,en-cs,test,107,supervised,train_multilingual_auth_data_all
29,0.1,0.4451920986175537,0.6984127163887024,0.4664310812950134,0.5593220591545105,0.7919999957084656,extreme,en-cs,test,107,supervised,train_multilingual_auth_data_all
30,0.5,0.45752787590026855,0.5409252643585205,0.6551724076271057,0.5925925970077515,0.7910000085830688,default,en-de,dev,928,supervised,train_multilingual_auth_data_all
31,0.11,0.47139808535575867,0.6548042893409729,0.5993485450744629,0.6258503198623657,0.7799999713897705,best,en-de,dev,928,supervised,train_multilingual_auth_data_all
32,0.1,0.47039875388145447,0.6619216799736023,0.5942491888999939,0.6262626051902771,0.777999997138977,extreme,en-de,dev,928,supervised,train_multilingual_auth_data_all
33,0.5,0.4549538791179657,0.5622775554656982,0.6370967626571655,0.5973535180091858,0.7870000004768372,default,en-de,dev,89,supervised,train_multilingual_auth_data_all
34,0.27999999999999997,0.46968430280685425,0.6832740306854248,0.581818163394928,0.628477931022644,0.7730000019073486,best,en-de,dev,89,supervised,train_multilingual_auth_data_all
35,0.1,0.42532122135162354,0.7580071091651917,0.5047393441200256,0.6059743762016296,0.7229999899864197,extreme,en-de,dev,89,supervised,train_multilingual_auth_data_all
36,0.5,0.4566001296043396,0.5373665690422058,0.656521737575531,0.5909980535507202,0.7910000085830688,default,en-de,dev,107,supervised,train_multilingual_auth_data_all
37,0.51,0.4587869644165039,0.5373665690422058,0.6593886613845825,0.5921568870544434,0.7919999957084656,best,en-de,dev,107,supervised,train_multilingual_auth_data_all
38,0.1,0.4497445821762085,0.6832740306854248,0.5614035129547119,0.6163724064826965,0.7609999775886536,extreme,en-de,dev,107,supervised,train_multilingual_auth_data_all
39,0.5,0.4760358929634094,0.5622775554656982,0.6638655662536621,0.6088631749153137,0.796999990940094,default,en-de,dev,42,supervised,train_multilingual_auth_data_all
40,0.55,0.47604891657829285,0.5444839596748352,0.6769911646842957,0.6035503149032593,0.7990000247955322,best,en-de,dev,42,supervised,train_multilingual_auth_data_all
41,0.1,0.4449513554573059,0.6583629846572876,0.5692307949066162,0.6105610728263855,0.7639999985694885,extreme,en-de,dev,42,supervised,train_multilingual_auth_data_all
42,0.5,0.46806901693344116,0.5480427145957947,0.6637930870056152,0.600389838218689,0.7950000166893005,default,en-de,dev,2710,supervised,train_multilingual_auth_data_all
43,0.16,0.46950092911720276,0.6690391302108765,0.5893417000770569,0.6266666650772095,0.7760000228881836,best,en-de,dev,2710,supervised,train_multilingual_auth_data_all
44,0.1,0.46241384744644165,0.690391480922699,0.570588231086731,0.6247987151145935,0.7670000195503235,extreme,en-de,dev,2710,supervised,train_multilingual_auth_data_all
45,0.5,0.48714393377304077,0.5902777910232544,0.6640625,0.625,0.7960000038146973,default,en-de,test,928,supervised,train_multilingual_auth_data_all
46,0.11,0.5313258767127991,0.7395833134651184,0.6209912300109863,0.6751188635826111,0.7950000166893005,best,en-de,test,928,supervised,train_multilingual_auth_data_all
47,0.1,0.5308607220649719,0.7430555820465088,0.6184971332550049,0.6750788688659668,0.7940000295639038,extreme,en-de,test,928,supervised,train_multilingual_auth_data_all
48,0.5,0.48625102639198303,0.5868055820465088,0.665354311466217,0.6236162185668945,0.7960000038146973,default,en-de,test,42,supervised,train_multilingual_auth_data_all
49,0.55,0.4887399673461914,0.5798611044883728,0.6733871102333069,0.6231343150138855,0.7979999780654907,best,en-de,test,42,supervised,train_multilingual_auth_data_all
50,0.1,0.5216860175132751,0.75,0.605042040348053,0.669767439365387,0.7870000004768372,extreme,en-de,test,42,supervised,train_multilingual_auth_data_all
51,0.5,0.48326805233955383,0.5833333134651184,0.6640316247940063,0.6210721135139465,0.7950000166893005,default,en-de,test,2710,supervised,train_multilingual_auth_data_all
52,0.16,0.5182017683982849,0.7361111044883728,0.6091954112052917,0.6666666865348816,0.7879999876022339,best,en-de,test,2710,supervised,train_multilingual_auth_data_all
53,0.1,0.5035514831542969,0.7534722089767456,0.5849056839942932,0.658573567867279,0.7749999761581421,extreme,en-de,test,2710,supervised,train_multilingual_auth_data_all
54,0.5,0.48028063774108887,0.5798611044883728,0.6626983880996704,0.6185185313224792,0.7940000295639038,default,en-de,test,107,supervised,train_multilingual_auth_data_all
55,0.51,0.47551605105400085,0.5694444179534912,0.6639676094055176,0.6130841374397278,0.7929999828338623,best,en-de,test,107,supervised,train_multilingual_auth_data_all
56,0.1,0.5184224843978882,0.7708333134651184,0.5904255509376526,0.6686747074127197,0.7799999713897705,extreme,en-de,test,107,supervised,train_multilingual_auth_data_all
57,0.5,0.5025749206542969,0.6458333134651184,0.6458333134651184,0.6458333134651184,0.7960000038146973,default,en-de,test,89,supervised,train_multilingual_auth_data_all
58,0.27999999999999997,0.527597188949585,0.7569444179534912,0.6072423458099365,0.6738794445991516,0.7889999747276306,best,en-de,test,89,supervised,train_multilingual_auth_data_all
59,0.1,0.5189449191093445,0.8472222089767456,0.5520362257957458,0.6684931516647339,0.7580000162124634,extreme,en-de,test,89,supervised,train_multilingual_auth_data_all
60,0.5,0.2911691963672638,0.40625,0.3305084705352783,0.3644859790802002,0.8640000224113464,default,en-ja,dev,89,supervised,train_multilingual_auth_data_all
61,0.10999999999999999,0.30437523126602173,0.6979166865348816,0.24014337360858917,0.35733333230018616,0.7590000033378601,best,en-ja,dev,89,supervised,train_multilingual_auth_data_all
62,0.1,0.2970494031906128,0.6979166865348816,0.23426572978496552,0.35078534483909607,0.7519999742507935,extreme,en-ja,dev,89,supervised,train_multilingual_auth_data_all
63,0.5,0.3038201332092285,0.4166666567325592,0.34188035130500793,0.3755868673324585,0.8669999837875366,default,en-ja,dev,928,supervised,train_multilingual_auth_data_all
64,0.5,0.3038201332092285,0.4166666567325592,0.34188035130500793,0.3755868673324585,0.8669999837875366,best,en-ja,dev,928,supervised,train_multilingual_auth_data_all
65,0.1,0.29035890102386475,0.5729166865348816,0.261904776096344,0.35947713255882263,0.8040000200271606,extreme,en-ja,dev,928,supervised,train_multilingual_auth_data_all
66,0.5,0.2953714430332184,0.40625,0.3362068831920624,0.3679245412349701,0.8659999966621399,default,en-ja,dev,42,supervised,train_multilingual_auth_data_all
67,0.05,0.3112429082393646,0.6666666865348816,0.2539682686328888,0.36781609058380127,0.7799999713897705,best,en-ja,dev,42,supervised,train_multilingual_auth_data_all
68,0.1,0.28137725591659546,0.5729166865348816,0.2534562349319458,0.35143768787384033,0.796999990940094,extreme,en-ja,dev,42,supervised,train_multilingual_auth_data_all
69,0.5,0.2874038815498352,0.3645833432674408,0.3499999940395355,0.3571428656578064,0.8740000128746033,default,en-ja,dev,2710,supervised,train_multilingual_auth_data_all
70,0.09,0.2929401099681854,0.6145833134651184,0.252136766910553,0.35757574439048767,0.7879999876022339,best,en-ja,dev,2710,supervised,train_multilingual_auth_data_all
71,0.1,0.28287968039512634,0.59375,0.24890829622745514,0.3507692217826843,0.7889999747276306,extreme,en-ja,dev,2710,supervised,train_multilingual_auth_data_all
72,0.5,0.2891012728214264,0.40625,0.32773110270500183,0.36279070377349854,0.8629999756813049,default,en-ja,dev,107,supervised,train_multilingual_auth_data_all
73,0.12,0.30836552381515503,0.625,0.2631579041481018,0.37037035822868347,0.7960000038146973,best,en-ja,dev,107,supervised,train_multilingual_auth_data_all
74,0.1,0.29494935274124146,0.625,0.2510460317134857,0.35820895433425903,0.7850000262260437,extreme,en-ja,dev,107,supervised,train_multilingual_auth_data_all
75,0.5,0.2617258131504059,0.39024388790130615,0.28318583965301514,0.3282051384449005,0.8690000176429749,default,en-ja,test,89,supervised,train_multilingual_auth_data_all
76,0.10999999999999999,0.24172848463058472,0.6219512224197388,0.1924528330564499,0.29394811391830444,0.7549999952316284,best,en-ja,test,89,supervised,train_multilingual_auth_data_all
77,0.1,0.23316338658332825,0.6219512224197388,0.18613138794898987,0.28651684522628784,0.7459999918937683,extreme,en-ja,test,89,supervised,train_multilingual_auth_data_all
78,0.5,0.25213396549224854,0.37804877758026123,0.2767857015132904,0.3195876181125641,0.8679999709129333,default,en-ja,test,107,supervised,train_multilingual_auth_data_all
79,0.12,0.27422189712524414,0.5853658318519592,0.22748814523220062,0.32764506340026855,0.8029999732971191,best,en-ja,test,107,supervised,train_multilingual_auth_data_all
80,0.1,0.2613144516944885,0.5853658318519592,0.21621622145175934,0.31578946113586426,0.7919999957084656,extreme,en-ja,test,107,supervised,train_multilingual_auth_data_all
81,0.5,0.25228574872016907,0.3658536672592163,0.2830188572406769,0.3191489279270172,0.871999979019165,default,en-ja,test,928,supervised,train_multilingual_auth_data_all
82,0.5,0.25228574872016907,0.3658536672592163,0.2830188572406769,0.3191489279270172,0.871999979019165,best,en-ja,test,928,supervised,train_multilingual_auth_data_all
83,0.1,0.28527143597602844,0.5731707215309143,0.2410256415605545,0.3393501937389374,0.8169999718666077,extreme,en-ja,test,928,supervised,train_multilingual_auth_data_all
84,0.5,0.24687080085277557,0.3414634168148041,0.2886597812175751,0.31284916400909424,0.8769999742507935,default,en-ja,test,2710,supervised,train_multilingual_auth_data_all
85,0.09,0.27911022305488586,0.5853658318519592,0.23188406229019165,0.3321799337863922,0.8069999814033508,best,en-ja,test,2710,supervised,train_multilingual_auth_data_all
86,0.1,0.28537893295288086,0.5853658318519592,0.23762376606464386,0.3380281627178192,0.8119999766349792,extreme,en-ja,test,2710,supervised,train_multilingual_auth_data_all
87,0.5,0.22669559717178345,0.3414634168148041,0.2616822421550751,0.29629629850387573,0.8669999837875366,default,en-ja,test,42,supervised,train_multilingual_auth_data_all
88,0.05,0.27275776863098145,0.6219512224197388,0.21702127158641815,0.32176655530929565,0.7850000262260437,best,en-ja,test,42,supervised,train_multilingual_auth_data_all
89,0.1,0.26971396803855896,0.5609756112098694,0.23000000417232513,0.326241135597229,0.8100000023841858,extreme,en-ja,test,42,supervised,train_multilingual_auth_data_all
90,0.5,0.36019235849380493,0.4822694957256317,0.4303797483444214,0.454849511384964,0.8370000123977661,default,en-zh,dev,928,supervised,train_multilingual_auth_data_all
91,0.61,0.3673495948314667,0.44680851697921753,0.4632352888584137,0.454873651266098,0.8489999771118164,best,en-zh,dev,928,supervised,train_multilingual_auth_data_all
92,0.1,0.31415483355522156,0.588652491569519,0.329365074634552,0.4223918616771698,0.7730000019073486,extreme,en-zh,dev,928,supervised,train_multilingual_auth_data_all
93,0.5,0.3391053378582001,0.4964539110660553,0.395480215549469,0.44025155901908875,0.8220000267028809,default,en-zh,dev,89,supervised,train_multilingual_auth_data_all
94,0.71,0.3832018971443176,0.39716312289237976,0.5283018946647644,0.4534412920475006,0.8650000095367432,best,en-zh,dev,89,supervised,train_multilingual_auth_data_all
95,0.1,0.31687846779823303,0.7304964661598206,0.2893258333206177,0.41448691487312317,0.7089999914169312,extreme,en-zh,dev,89,supervised,train_multilingual_auth_data_all
96,0.5,0.35231447219848633,0.4751773178577423,0.42405062913894653,0.4481605291366577,0.8349999785423279,default,en-zh,dev,2710,supervised,train_multilingual_auth_data_all
97,0.59,0.3695542812347412,0.4680851101875305,0.45205479860305786,0.45993030071258545,0.8450000286102295,best,en-zh,dev,2710,supervised,train_multilingual_auth_data_all
98,0.1,0.3233046233654022,0.6382978558540344,0.3214285671710968,0.4275534451007843,0.7590000033378601,extreme,en-zh,dev,2710,supervised,train_multilingual_auth_data_all
99,0.5,0.3520987629890442,0.4893617033958435,0.41566264629364014,0.44951140880584717,0.8309999704360962,default,en-zh,dev,42,supervised,train_multilingual_auth_data_all
100,0.54,0.3563784658908844,0.4751773178577423,0.4294871687889099,0.4511784613132477,0.8370000123977661,best,en-zh,dev,42,supervised,train_multilingual_auth_data_all
101,0.1,0.3361796736717224,0.631205677986145,0.3358490467071533,0.43842363357543945,0.7720000147819519,extreme,en-zh,dev,42,supervised,train_multilingual_auth_data_all
102,0.5,0.3482434153556824,0.4822694957256317,0.4146341383457184,0.44590163230895996,0.8309999704360962,default,en-zh,dev,107,supervised,train_multilingual_auth_data_all
103,0.67,0.36457359790802,0.43262410163879395,0.4692307710647583,0.45018449425697327,0.8510000109672546,best,en-zh,dev,107,supervised,train_multilingual_auth_data_all
104,0.1,0.3363117277622223,0.6666666865348816,0.32413792610168457,0.43619489669799805,0.7570000290870667,extreme,en-zh,dev,107,supervised,train_multilingual_auth_data_all
105,0.5,0.31981563568115234,0.46202531456947327,0.4078212380409241,0.43323442339897156,0.8090000152587891,default,en-zh,test,107,supervised,train_multilingual_auth_data_all
106,0.67,0.2972355782985687,0.3607594966888428,0.4384615421295166,0.3958333432674408,0.8259999752044678,best,en-zh,test,107,supervised,train_multilingual_auth_data_all
107,0.1,0.33772775530815125,0.6518987417221069,0.34797295928001404,0.453744500875473,0.7519999742507935,extreme,en-zh,test,107,supervised,train_multilingual_auth_data_all
108,0.5,0.30741244554519653,0.4430379867553711,0.40229883790016174,0.42168673872947693,0.8080000281333923,default,en-zh,test,42,supervised,train_multilingual_auth_data_all
109,0.54,0.2932082414627075,0.4113923907279968,0.40123456716537476,0.40625,0.8100000023841858,best,en-zh,test,42,supervised,train_multilingual_auth_data_all
110,0.1,0.3157070279121399,0.594936728477478,0.3468634784221649,0.43822842836380005,0.7590000033378601,extreme,en-zh,test,42,supervised,train_multilingual_auth_data_all
111,0.5,0.28978100419044495,0.3987341821193695,0.4038461446762085,0.4012738764286041,0.8119999766349792,default,en-zh,test,2710,supervised,train_multilingual_auth_data_all
112,0.59,0.29567763209342957,0.3734177350997925,0.4275362193584442,0.3986486494541168,0.8220000267028809,best,en-zh,test,2710,supervised,train_multilingual_auth_data_all
113,0.1,0.3383863866329193,0.6265822649002075,0.35740071535110474,0.45517241954803467,0.7630000114440918,extreme,en-zh,test,2710,supervised,train_multilingual_auth_data_all
114,0.5,0.3151649534702301,0.43670886754989624,0.41566264629364014,0.42592594027519226,0.8140000104904175,default,en-zh,test,928,supervised,train_multilingual_auth_data_all
115,0.61,0.2755996286869049,0.3607594966888428,0.40714284777641296,0.38255032896995544,0.8159999847412109,best,en-zh,test,928,supervised,train_multilingual_auth_data_all
116,0.1,0.3315585255622864,0.5886076092720032,0.364705890417099,0.4503631889820099,0.7730000019073486,extreme,en-zh,test,928,supervised,train_multilingual_auth_data_all
117,0.5,0.3196304440498352,0.4873417615890503,0.3948718011379242,0.4362606108188629,0.8009999990463257,default,en-zh,test,89,supervised,train_multilingual_auth_data_all
118,0.71,0.30335497856140137,0.3291139304637909,0.4727272689342499,0.38805970549583435,0.8360000252723694,best,en-zh,test,89,supervised,train_multilingual_auth_data_all
119,0.1,0.32296958565711975,0.7215189933776855,0.3140496015548706,0.4376199543476105,0.7070000171661377,extreme,en-zh,test,89,supervised,train_multilingual_auth_data_all
