,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
17,0.1,0.47076675295829773,0.6984127163887024,0.49438202381134033,0.5789473652839661,0.8080000281333923,extreme,en-cs,test,2710,supervised,second_step_base_demetr_data
18,0.5,0.4887901842594147,0.5925925970077515,0.5803108811378479,0.5863874554634094,0.8420000076293945,default,en-cs,test,107,supervised,second_step_base_demetr_data
19,0.44,0.48446646332740784,0.60317462682724,0.5671641826629639,0.5846154093742371,0.8379999995231628,best,en-cs,test,107,supervised,second_step_base_demetr_data
20,0.1,0.45398229360580444,0.7037037014961243,0.47330960631370544,0.5659574270248413,0.7960000038146973,extreme,en-cs,test,107,supervised,second_step_base_demetr_data
21,0.5,0.4773678779602051,0.6296296119689941,0.5409091114997864,0.5819070935249329,0.8289999961853027,default,en-cs,test,928,supervised,second_step_base_demetr_data
22,0.49,0.48158472776412964,0.6349206566810608,0.5429864525794983,0.5853658318519592,0.8299999833106995,best,en-cs,test,928,supervised,second_step_base_demetr_data
23,0.1,0.44611606001853943,0.7671957612037659,0.4367469847202301,0.5566219091415405,0.7689999938011169,extreme,en-cs,test,928,supervised,second_step_base_demetr_data
24,0.5,0.499349445104599,0.6243386268615723,0.5728155374526978,0.597468376159668,0.8410000205039978,default,en-cs,test,42,supervised,second_step_base_demetr_data
25,0.54,0.507897675037384,0.6190476417541504,0.5879396796226501,0.6030927896499634,0.8460000157356262,best,en-cs,test,42,supervised,second_step_base_demetr_data
26,0.1,0.44871652126312256,0.7301587462425232,0.4554455578327179,0.5609756112098694,0.7839999794960022,extreme,en-cs,test,42,supervised,second_step_base_demetr_data
27,0.5,0.48904263973236084,0.6243386268615723,0.5592417120933533,0.5899999737739563,0.8360000252723694,default,en-cs,test,89,supervised,second_step_base_demetr_data
28,0.58,0.48682335019111633,0.5820105671882629,0.585106372833252,0.5835543870925903,0.8429999947547913,best,en-cs,test,89,supervised,second_step_base_demetr_data
29,0.1,0.44763898849487305,0.7566137313842773,0.44272446632385254,0.55859375,0.7739999890327454,extreme,en-cs,test,89,supervised,second_step_base_demetr_data
30,0.5,0.5051849484443665,0.5836299061775208,0.6861924529075623,0.6307692527770996,0.8080000281333923,default,en-de,dev,89,supervised,second_step_base_demetr_data
31,0.55,0.5081446766853333,0.5551601648330688,0.7123287916183472,0.6240000128746033,0.8119999766349792,best,en-de,dev,89,supervised,second_step_base_demetr_data
32,0.1,0.46866169571876526,0.7295373678207397,0.5570651888847351,0.6317411661148071,0.7609999775886536,extreme,en-de,dev,89,supervised,second_step_base_demetr_data
33,0.5,0.5167738795280457,0.6049821972846985,0.6854838728904724,0.6427221298217773,0.8109999895095825,default,en-de,dev,107,supervised,second_step_base_demetr_data
34,0.47000000000000003,0.5176388025283813,0.608540952205658,0.6840000152587891,0.6440678238868713,0.8109999895095825,best,en-de,dev,107,supervised,second_step_base_demetr_data
35,0.1,0.45174023509025574,0.7330960631370544,0.5392670035362244,0.6214178204536438,0.7490000128746033,extreme,en-de,dev,107,supervised,second_step_base_demetr_data
36,0.5,0.5104016065597534,0.5871886014938354,0.6903765797615051,0.6346153616905212,0.8100000023841858,default,en-de,dev,42,supervised,second_step_base_demetr_data
37,0.5,0.5104016065597534,0.5871886014938354,0.6903765797615051,0.6346153616905212,0.8100000023841858,best,en-de,dev,42,supervised,second_step_base_demetr_data
38,0.1,0.4642195403575897,0.7188612222671509,0.5580110549926758,0.6283048391342163,0.7609999775886536,extreme,en-de,dev,42,supervised,second_step_base_demetr_data
39,0.5,0.5134175419807434,0.5907473564147949,0.6916666626930237,0.6372360587120056,0.8109999895095825,default,en-de,dev,2710,supervised,second_step_base_demetr_data
40,0.51,0.5156182050704956,0.5907473564147949,0.6945606470108032,0.6384615302085876,0.8119999766349792,best,en-de,dev,2710,supervised,second_step_base_demetr_data
41,0.1,0.46550700068473816,0.7473309636116028,0.5454545617103577,0.630630612373352,0.7540000081062317,extreme,en-de,dev,2710,supervised,second_step_base_demetr_data
42,0.5,0.5195613503456116,0.5658363103866577,0.7194570302963257,0.6334661245346069,0.8159999847412109,default,en-de,dev,928,supervised,second_step_base_demetr_data
43,0.5,0.5195613503456116,0.5658363103866577,0.7194570302963257,0.6334661245346069,0.8159999847412109,best,en-de,dev,928,supervised,second_step_base_demetr_data
44,0.1,0.4662357568740845,0.708185076713562,0.5653409361839294,0.6287519931793213,0.7649999856948853,extreme,en-de,dev,928,supervised,second_step_base_demetr_data
45,0.5,0.48376360535621643,0.5486111044883728,0.6899563074111938,0.6112185716629028,0.7990000247955322,default,en-de,test,928,supervised,second_step_base_demetr_data
46,0.5,0.48376360535621643,0.5486111044883728,0.6899563074111938,0.6112185716629028,0.7990000247955322,best,en-de,test,928,supervised,second_step_base_demetr_data
47,0.1,0.5105372071266174,0.7708333134651184,0.5826771855354309,0.6636771559715271,0.7749999761581421,extreme,en-de,test,928,supervised,second_step_base_demetr_data
48,0.5,0.4770433008670807,0.5486111044883728,0.681034505367279,0.607692301273346,0.7960000038146973,default,en-de,test,89,supervised,second_step_base_demetr_data
49,0.55,0.4580780267715454,0.5138888955116272,0.6820276379585266,0.5861386060714722,0.7910000085830688,best,en-de,test,89,supervised,second_step_base_demetr_data
50,0.1,0.504298985004425,0.7708333134651184,0.5766233801841736,0.6597325205802917,0.7710000276565552,extreme,en-de,test,89,supervised,second_step_base_demetr_data
51,0.5,0.4816295802593231,0.5590277910232544,0.6793248653411865,0.6133333444595337,0.796999990940094,default,en-de,test,2710,supervised,second_step_base_demetr_data
52,0.51,0.4838307201862335,0.5590277910232544,0.6822034120559692,0.614503800868988,0.7979999780654907,best,en-de,test,2710,supervised,second_step_base_demetr_data
53,0.1,0.4949530363082886,0.7847222089767456,0.5607940554618835,0.6541244387626648,0.7609999775886536,extreme,en-de,test,2710,supervised,second_step_base_demetr_data
54,0.5,0.48750659823417664,0.5555555820465088,0.6896551847457886,0.6153846383094788,0.800000011920929,default,en-de,test,42,supervised,second_step_base_demetr_data
55,0.5,0.48750659823417664,0.5555555820465088,0.6896551847457886,0.6153846383094788,0.800000011920929,best,en-de,test,42,supervised,second_step_base_demetr_data
56,0.1,0.516239583492279,0.7847222089767456,0.5809768438339233,0.6676514148712158,0.7749999761581421,extreme,en-de,test,42,supervised,second_step_base_demetr_data
57,0.5,0.48407700657844543,0.5694444179534912,0.6748971343040466,0.6177024245262146,0.796999990940094,default,en-de,test,107,supervised,second_step_base_demetr_data
58,0.47000000000000003,0.48326805233955383,0.5833333134651184,0.6640316247940063,0.6210721135139465,0.7950000166893005,best,en-de,test,107,supervised,second_step_base_demetr_data
59,0.1,0.4874687194824219,0.78125,0.5555555820465088,0.649350643157959,0.7570000290870667,extreme,en-de,test,107,supervised,second_step_base_demetr_data
60,0.5,0.33117493987083435,0.5460993051528931,0.36320754885673523,0.4362606108188629,0.8009999990463257,default,en-zh,dev,107,supervised,second_step_base_demetr_data
61,0.75,0.3507901132106781,0.41134750843048096,0.46399998664855957,0.43609023094177246,0.8500000238418579,best,en-zh,dev,107,supervised,second_step_base_demetr_data
62,0.1,0.287662535905838,0.7092198729515076,0.2724795639514923,0.3937007784843445,0.6919999718666077,extreme,en-zh,dev,107,supervised,second_step_base_demetr_data
63,0.5,0.32890790700912476,0.5531914830207825,0.35779815912246704,0.43454039096832275,0.796999990940094,default,en-zh,dev,928,supervised,second_step_base_demetr_data
64,0.76,0.3391174077987671,0.43971630930900574,0.4275861978530884,0.4335664212703705,0.8379999995231628,best,en-zh,dev,928,supervised,second_step_base_demetr_data
65,0.1,0.3048764169216156,0.716312050819397,0.283707857131958,0.4064386188983917,0.7049999833106995,extreme,en-zh,dev,928,supervised,second_step_base_demetr_data
66,0.5,0.34556344151496887,0.43971630930900574,0.43661972880363464,0.43816253542900085,0.8410000205039978,default,en-zh,dev,2710,supervised,second_step_base_demetr_data
67,0.63,0.3556942343711853,0.41134750843048096,0.47154471278190613,0.43939393758773804,0.8519999980926514,best,en-zh,dev,2710,supervised,second_step_base_demetr_data
68,0.1,0.2921675741672516,0.4822694957256317,0.3469387888908386,0.4035608172416687,0.7990000247955322,extreme,en-zh,dev,2710,supervised,second_step_base_demetr_data
69,0.5,0.3394925594329834,0.43262410163879395,0.43262410163879395,0.43262410163879395,0.8399999737739563,default,en-zh,dev,42,supervised,second_step_base_demetr_data
70,0.59,0.3459819555282593,0.41134750843048096,0.4566929042339325,0.43283581733703613,0.8479999899864197,best,en-zh,dev,42,supervised,second_step_base_demetr_data
71,0.1,0.2880878150463104,0.4751773178577423,0.34536081552505493,0.4000000059604645,0.7990000247955322,extreme,en-zh,dev,42,supervised,second_step_base_demetr_data
72,0.5,0.33066630363464355,0.44680851697921753,0.4117647111415863,0.4285714328289032,0.8320000171661377,default,en-zh,dev,89,supervised,second_step_base_demetr_data
73,0.8200000000000001,0.33901169896125793,0.3758865296840668,0.4732142984867096,0.41897234320640564,0.8529999852180481,best,en-zh,dev,89,supervised,second_step_base_demetr_data
74,0.1,0.29096874594688416,0.4964539110660553,0.33980581164360046,0.40345820784568787,0.7929999828338623,extreme,en-zh,dev,89,supervised,second_step_base_demetr_data
75,0.5,0.25955769419670105,0.3734177350997925,0.3782051205635071,0.3757961690425873,0.8040000200271606,default,en-zh,test,89,supervised,second_step_base_demetr_data
76,0.8200000000000001,0.2580484449863434,0.29113924503326416,0.42990654706954956,0.34716981649398804,0.8270000219345093,best,en-zh,test,89,supervised,second_step_base_demetr_data
77,0.1,0.26066964864730835,0.44936707615852356,0.3446601927280426,0.3901098966598511,0.777999997138977,extreme,en-zh,test,89,supervised,second_step_base_demetr_data
78,0.5,0.2755996286869049,0.3607594966888428,0.40714284777641296,0.38255032896995544,0.8159999847412109,default,en-zh,test,42,supervised,second_step_base_demetr_data
79,0.59,0.26632362604141235,0.3417721390724182,0.4060150384902954,0.3711340129375458,0.8169999718666077,best,en-zh,test,42,supervised,second_step_base_demetr_data
80,0.1,0.27374520897865295,0.4303797483444214,0.3675675690174103,0.39650145173072815,0.7929999828338623,extreme,en-zh,test,42,supervised,second_step_base_demetr_data
81,0.5,0.26997727155685425,0.4810126721858978,0.342342346906662,0.4000000059604645,0.7720000147819519,default,en-zh,test,928,supervised,second_step_base_demetr_data
82,0.76,0.2540905475616455,0.33544304966926575,0.39259257912635803,0.361774742603302,0.8130000233650208,best,en-zh,test,928,supervised,second_step_base_demetr_data
83,0.1,0.2898837625980377,0.6582278609275818,0.3049853444099426,0.41683366894721985,0.7089999914169312,extreme,en-zh,test,928,supervised,second_step_base_demetr_data
84,0.5,0.25000154972076416,0.33544304966926575,0.38686132431030273,0.35932204127311707,0.8109999895095825,default,en-zh,test,2710,supervised,second_step_base_demetr_data
85,0.63,0.2363160252571106,0.3037974536418915,0.3870967626571655,0.3404255211353302,0.8140000104904175,best,en-zh,test,2710,supervised,second_step_base_demetr_data
86,0.1,0.2646423578262329,0.4177215099334717,0.36263737082481384,0.38823530077934265,0.7919999957084656,extreme,en-zh,test,2710,supervised,second_step_base_demetr_data
87,0.5,0.2721410393714905,0.4556961953639984,0.35467979311943054,0.39889195561408997,0.7829999923706055,default,en-zh,test,107,supervised,second_step_base_demetr_data
88,0.75,0.2477647364139557,0.297468364238739,0.40869563817977905,0.3443223536014557,0.8209999799728394,best,en-zh,test,107,supervised,second_step_base_demetr_data
89,0.1,0.31374290585517883,0.7088607549667358,0.31024929881095886,0.4315992295742035,0.7049999833106995,extreme,en-zh,test,107,supervised,second_step_base_demetr_data
