,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
0,0.5,0.46443337202072144,0.581250011920929,0.5284090638160706,0.5535714030265808,0.8500000238418579,default,en-cs,dev,42,supervised,second_step_base_auth_data
1,0.48000000000000004,0.47218114137649536,0.59375,0.5307262539863586,0.5604719519615173,0.8510000109672546,best,en-cs,dev,42,supervised,second_step_base_auth_data
2,0.1,0.41206029057502747,0.731249988079071,0.3913043439388275,0.5098039507865906,0.7749999761581421,extreme,en-cs,dev,42,supervised,second_step_base_auth_data
3,0.5,0.4629187285900116,0.5874999761581421,0.5222222208976746,0.5529412031173706,0.8479999899864197,default,en-cs,dev,89,supervised,second_step_base_auth_data
4,0.5,0.4629187285900116,0.5874999761581421,0.5222222208976746,0.5529412031173706,0.8479999899864197,best,en-cs,dev,89,supervised,second_step_base_auth_data
5,0.1,0.4147670865058899,0.731249988079071,0.39393940567970276,0.5120350122451782,0.7770000100135803,extreme,en-cs,dev,89,supervised,second_step_base_auth_data
6,0.5,0.46435701847076416,0.6000000238418579,0.5161290168762207,0.5549132823944092,0.8460000157356262,default,en-cs,dev,107,supervised,second_step_base_auth_data
7,0.53,0.474358469247818,0.59375,0.533707857131958,0.5621301531791687,0.8519999980926514,best,en-cs,dev,107,supervised,second_step_base_auth_data
8,0.1,0.4067065715789795,0.7437499761581421,0.38141027092933655,0.5042372941970825,0.765999972820282,extreme,en-cs,dev,107,supervised,second_step_base_auth_data
9,0.5,0.46883153915405273,0.581250011920929,0.5344827771186829,0.5568862557411194,0.8519999980926514,default,en-cs,dev,2710,supervised,second_step_base_auth_data
10,0.47000000000000003,0.475593626499176,0.606249988079071,0.5271739363670349,0.5639534592628479,0.8500000238418579,best,en-cs,dev,2710,supervised,second_step_base_auth_data
11,0.1,0.408255010843277,0.71875,0.3924914598464966,0.50772625207901,0.7770000100135803,extreme,en-cs,dev,2710,supervised,second_step_base_auth_data
12,0.5,0.4678710699081421,0.59375,0.5248618721961975,0.5571847558021545,0.8489999771118164,default,en-cs,dev,928,supervised,second_step_base_auth_data
13,0.5,0.4678710699081421,0.59375,0.5248618721961975,0.5571847558021545,0.8489999771118164,best,en-cs,dev,928,supervised,second_step_base_auth_data
14,0.1,0.4128778576850891,0.7250000238418579,0.3945578336715698,0.5110132098197937,0.777999997138977,extreme,en-cs,dev,928,supervised,second_step_base_auth_data
15,0.5,0.493360698223114,0.5873016119003296,0.5904255509376526,0.5888594388961792,0.8450000286102295,default,en-cs,test,42,supervised,second_step_base_auth_data
16,0.48000000000000004,0.47799715399742126,0.5873016119003296,0.5692307949066162,0.578125,0.8379999995231628,best,en-cs,test,42,supervised,second_step_base_auth_data
17,0.1,0.44763898849487305,0.7566137313842773,0.44272446632385254,0.55859375,0.7739999890327454,extreme,en-cs,test,42,supervised,second_step_base_auth_data
18,0.5,0.48890161514282227,0.5873016119003296,0.5842105150222778,0.5857519507408142,0.8429999947547913,default,en-cs,test,2710,supervised,second_step_base_auth_data
19,0.47000000000000003,0.48015096783638,0.5873016119003296,0.5721649527549744,0.5796344876289368,0.8389999866485596,best,en-cs,test,2710,supervised,second_step_base_auth_data
20,0.1,0.45310115814208984,0.761904776096344,0.4458204209804535,0.5625,0.7760000228881836,extreme,en-cs,test,2710,supervised,second_step_base_auth_data
21,0.5,0.4887251555919647,0.5978835821151733,0.5765306353569031,0.5870130062103271,0.8410000205039978,default,en-cs,test,928,supervised,second_step_base_auth_data
22,0.5,0.4887251555919647,0.5978835821151733,0.5765306353569031,0.5870130062103271,0.8410000205039978,best,en-cs,test,928,supervised,second_step_base_auth_data
23,0.1,0.4448587894439697,0.7566137313842773,0.4399999976158142,0.5564202070236206,0.7720000147819519,extreme,en-cs,test,928,supervised,second_step_base_auth_data
24,0.5,0.4844988286495209,0.5873016119003296,0.578125,0.5826771855354309,0.8410000205039978,default,en-cs,test,89,supervised,second_step_base_auth_data
25,0.5,0.4844988286495209,0.5873016119003296,0.578125,0.5826771855354309,0.8410000205039978,best,en-cs,test,89,supervised,second_step_base_auth_data
26,0.1,0.45170438289642334,0.761904776096344,0.4444444477558136,0.5614035129547119,0.7749999761581421,extreme,en-cs,test,89,supervised,second_step_base_auth_data
27,0.5,0.4865792989730835,0.60317462682724,0.5699999928474426,0.5861182808876038,0.8389999866485596,default,en-cs,test,107,supervised,second_step_base_auth_data
28,0.53,0.5019233822822571,0.5978835821151733,0.5947368144989014,0.5963060855865479,0.847000002861023,best,en-cs,test,107,supervised,second_step_base_auth_data
29,0.1,0.43281182646751404,0.7724867463111877,0.4219653308391571,0.5457943677902222,0.7570000290870667,extreme,en-cs,test,107,supervised,second_step_base_auth_data
30,0.5,0.47009193897247314,0.4590747356414795,0.7413793206214905,0.5670329928398132,0.8029999732971191,default,en-de,dev,928,supervised,second_step_base_auth_data
31,0.61,0.4765012562274933,0.43772241473197937,0.7735849022865295,0.5590909123420715,0.8059999942779541,best,en-de,dev,928,supervised,second_step_base_auth_data
32,0.1,0.4467128813266754,0.5480427145957947,0.6363636255264282,0.5889101624488831,0.7850000262260437,extreme,en-de,dev,928,supervised,second_step_base_auth_data
33,0.5,0.47386083006858826,0.44128113985061646,0.7654321193695068,0.5598194003105164,0.8050000071525574,default,en-de,dev,2710,supervised,second_step_base_auth_data
34,0.55,0.4765012562274933,0.43772241473197937,0.7735849022865295,0.5590909123420715,0.8059999942779541,best,en-de,dev,2710,supervised,second_step_base_auth_data
35,0.1,0.4479231834411621,0.4804270565509796,0.6887755393981934,0.5660377144813538,0.7929999828338623,extreme,en-de,dev,2710,supervised,second_step_base_auth_data
36,0.5,0.4776257872581482,0.4519572854042053,0.7604790329933167,0.5669642686843872,0.8059999942779541,default,en-de,dev,107,supervised,second_step_base_auth_data
37,0.73,0.478870689868927,0.3985764980316162,0.8235294222831726,0.5371702909469604,0.8069999814033508,best,en-de,dev,107,supervised,second_step_base_auth_data
38,0.1,0.4481976628303528,0.5302491188049316,0.6506550312042236,0.5843137502670288,0.7879999876022339,extreme,en-de,dev,107,supervised,second_step_base_auth_data
39,0.5,0.4790746569633484,0.4306049942970276,0.7857142686843872,0.5563218593597412,0.8069999814033508,default,en-de,dev,42,supervised,second_step_base_auth_data
40,0.48,0.4790746569633484,0.4306049942970276,0.7857142686843872,0.5563218593597412,0.8069999814033508,best,en-de,dev,42,supervised,second_step_base_auth_data
41,0.1,0.4640814960002899,0.4875444769859314,0.7061855792999268,0.5768421292304993,0.7990000247955322,extreme,en-de,dev,42,supervised,second_step_base_auth_data
42,0.5,0.47481611371040344,0.4519572854042053,0.7559523582458496,0.5657015442848206,0.8050000071525574,default,en-de,dev,89,supervised,second_step_base_auth_data
43,0.64,0.48209047317504883,0.4306049942970276,0.7908496856689453,0.557603657245636,0.8080000281333923,best,en-de,dev,89,supervised,second_step_base_auth_data
44,0.1,0.44725874066352844,0.5266903638839722,0.6519823670387268,0.5826771855354309,0.7879999876022339,extreme,en-de,dev,89,supervised,second_step_base_auth_data
45,0.5,0.4722598195075989,0.4652777910232544,0.7444444298744202,0.5726495981216431,0.800000011920929,default,en-de,test,89,supervised,second_step_base_auth_data
46,0.64,0.4449824094772339,0.4131944477558136,0.753164529800415,0.5336322784423828,0.7919999957084656,best,en-de,test,89,supervised,second_step_base_auth_data
47,0.1,0.5003161430358887,0.5833333134651184,0.6857143044471741,0.6303939819335938,0.8029999732971191,extreme,en-de,test,89,supervised,second_step_base_auth_data
48,0.5,0.46356526017189026,0.4305555522441864,0.7654321193695068,0.551111102104187,0.7979999780654907,default,en-de,test,42,supervised,second_step_base_auth_data
49,0.48,0.4697735011577606,0.4375,0.7682926654815674,0.5575221180915833,0.800000011920929,best,en-de,test,42,supervised,second_step_base_auth_data
50,0.1,0.4945722222328186,0.5173611044883728,0.7303921580314636,0.6056910753250122,0.8059999942779541,extreme,en-de,test,42,supervised,second_step_base_auth_data
51,0.5,0.47976985573768616,0.4583333432674408,0.763005793094635,0.5726681351661682,0.8029999732971191,default,en-de,test,107,supervised,second_step_base_auth_data
52,0.73,0.43073570728302,0.375,0.7714285850524902,0.5046728849411011,0.7879999876022339,best,en-de,test,107,supervised,second_step_base_auth_data
53,0.1,0.48276975750923157,0.5729166865348816,0.6707317233085632,0.617977499961853,0.7960000038146973,extreme,en-de,test,107,supervised,second_step_base_auth_data
54,0.5,0.4661063849925995,0.4583333432674408,0.7415730357170105,0.5665236115455627,0.7979999780654907,default,en-de,test,2710,supervised,second_step_base_auth_data
55,0.55,0.470853716135025,0.4513888955116272,0.7558139562606812,0.5652173757553101,0.800000011920929,best,en-de,test,2710,supervised,second_step_base_auth_data
56,0.1,0.4889710247516632,0.5277777910232544,0.7136150002479553,0.6067864298820496,0.8029999732971191,extreme,en-de,test,2710,supervised,second_step_base_auth_data
57,0.5,0.47765281796455383,0.4652777910232544,0.7528089880943298,0.5751072764396667,0.8019999861717224,default,en-de,test,928,supervised,second_step_base_auth_data
58,0.61,0.4510369300842285,0.4166666567325592,0.7594936490058899,0.5381165742874146,0.7940000295639038,best,en-de,test,928,supervised,second_step_base_auth_data
59,0.1,0.4981400966644287,0.6006944179534912,0.6705426573753357,0.6336996555328369,0.800000011920929,extreme,en-de,test,928,supervised,second_step_base_auth_data
60,0.5,0.3959987759590149,0.5390070676803589,0.4444444477558136,0.4871794879436493,0.8399999737739563,default,en-zh,dev,2710,supervised,second_step_base_auth_data
61,0.5,0.3959987759590149,0.5390070676803589,0.4444444477558136,0.4871794879436493,0.8399999737739563,best,en-zh,dev,2710,supervised,second_step_base_auth_data
62,0.1,0.3235817551612854,0.7234042286872864,0.29651162028312683,0.42061856389045715,0.718999981880188,extreme,en-zh,dev,2710,supervised,second_step_base_auth_data
63,0.5,0.38812968134880066,0.5390070676803589,0.4342857003211975,0.4810126721858978,0.8360000252723694,default,en-zh,dev,928,supervised,second_step_base_auth_data
64,0.51,0.3900763690471649,0.5390070676803589,0.4367816150188446,0.48253968358039856,0.8370000123977661,best,en-zh,dev,928,supervised,second_step_base_auth_data
65,0.1,0.32603463530540466,0.6808510422706604,0.3106796145439148,0.4266666769981384,0.7419999837875366,extreme,en-zh,dev,928,supervised,second_step_base_auth_data
66,0.5,0.382702112197876,0.5248227119445801,0.43529412150382996,0.47588425874710083,0.8370000123977661,default,en-zh,dev,107,supervised,second_step_base_auth_data
67,0.47000000000000003,0.4029611051082611,0.5602836608886719,0.44134077429771423,0.4937500059604645,0.8379999995231628,best,en-zh,dev,107,supervised,second_step_base_auth_data
68,0.1,0.3200831413269043,0.695035457611084,0.30153846740722656,0.42060086131095886,0.7300000190734863,extreme,en-zh,dev,107,supervised,second_step_base_auth_data
69,0.5,0.3923502266407013,0.5319148898124695,0.44378697872161865,0.4838709533214569,0.8399999737739563,default,en-zh,dev,89,supervised,second_step_base_auth_data
70,0.5,0.3923502266407013,0.5319148898124695,0.44378697872161865,0.4838709533214569,0.8399999737739563,best,en-zh,dev,89,supervised,second_step_base_auth_data
71,0.1,0.30977436900138855,0.6382978558540344,0.30927833914756775,0.4166666567325592,0.7480000257492065,extreme,en-zh,dev,89,supervised,second_step_base_auth_data
72,0.5,0.3846828043460846,0.5248227119445801,0.4378698170185089,0.47741934657096863,0.8379999995231628,default,en-zh,dev,42,supervised,second_step_base_auth_data
73,0.48000000000000004,0.3879702687263489,0.5460993051528931,0.4301675856113434,0.48124998807907104,0.8339999914169312,best,en-zh,dev,42,supervised,second_step_base_auth_data
74,0.1,0.3154308497905731,0.7446808218955994,0.28455284237861633,0.4117647111415863,0.699999988079071,extreme,en-zh,dev,42,supervised,second_step_base_auth_data
75,0.5,0.300180584192276,0.43670886754989624,0.3965517282485962,0.41566264629364014,0.8059999942779541,default,en-zh,test,928,supervised,second_step_base_auth_data
76,0.51,0.29658663272857666,0.4303797483444214,0.39534884691238403,0.4121212065219879,0.8059999942779541,best,en-zh,test,928,supervised,second_step_base_auth_data
77,0.1,0.3421158194541931,0.6962025165557861,0.33742332458496094,0.4545454680919647,0.7360000014305115,extreme,en-zh,test,928,supervised,second_step_base_auth_data
78,0.5,0.30912959575653076,0.44936707615852356,0.40112993121147156,0.42388060688972473,0.8069999814033508,default,en-zh,test,42,supervised,second_step_base_auth_data
79,0.48000000000000004,0.3196837306022644,0.4683544337749481,0.40437158942222595,0.4340175986289978,0.8069999814033508,best,en-zh,test,42,supervised,second_step_base_auth_data
80,0.1,0.3319706618785858,0.753164529800415,0.3123359680175781,0.44155845046043396,0.6990000009536743,extreme,en-zh,test,42,supervised,second_step_base_auth_data
81,0.5,0.28200918436050415,0.4113923907279968,0.386904776096344,0.3987730145454407,0.8040000200271606,default,en-zh,test,89,supervised,second_step_base_auth_data
82,0.5,0.28200918436050415,0.4113923907279968,0.386904776096344,0.3987730145454407,0.8040000200271606,best,en-zh,test,89,supervised,second_step_base_auth_data
83,0.1,0.34502142667770386,0.6582278609275818,0.35254237055778503,0.4591611623764038,0.7549999952316284,extreme,en-zh,test,89,supervised,second_step_base_auth_data
84,0.5,0.3127940893173218,0.44936707615852356,0.4057142734527588,0.4264264404773712,0.8090000152587891,default,en-zh,test,2710,supervised,second_step_base_auth_data
85,0.5,0.3127940893173218,0.44936707615852356,0.4057142734527588,0.4264264404773712,0.8090000152587891,best,en-zh,test,2710,supervised,second_step_base_auth_data
86,0.1,0.3465612530708313,0.7215189933776855,0.3333333432674408,0.4560000002384186,0.7279999852180481,extreme,en-zh,test,2710,supervised,second_step_base_auth_data
87,0.5,0.3040090501308441,0.4303797483444214,0.4047619104385376,0.4171779155731201,0.8100000023841858,default,en-zh,test,107,supervised,second_step_base_auth_data
88,0.47000000000000003,0.3126637935638428,0.4556961953639984,0.40223464369773865,0.42729970812797546,0.8069999814033508,best,en-zh,test,107,supervised,second_step_base_auth_data
89,0.1,0.33383843302726746,0.6962025165557861,0.33033034205436707,0.4480651617050171,0.7289999723434448,extreme,en-zh,test,107,supervised,second_step_base_auth_data
